subj_id,sex,age,rank,     trial,ordre_block,   session,react_time,   picture,success,type_picture,stim,expe_pic,Bared teeth,rank_2,pic-control,control_Stroop
Tess,         F,10,B,12,2,3,126.2659,9,1,Neutral,pic,1,0,M,-1836.6261,1836.6261
Tess,         F,10,B,15,3,3,370.5921,2,1,Object,pic,1,0,M,-1592.2999,1592.2999
Tess,         F,10,B,16,3,3,427.216,1,1,Object,pic,1,0,M,-1535.676,1535.676
Tess,         F,10,B,17,3,3,444.5441,4,1,Object,pic,1,0,M,-1518.3479,1518.3479
Tess,         F,10,B,18,3,3,583.9895,3,1,Object,pic,1,0,M,-1378.9025,1378.9025
Tess,         F,10,B,21,4,3,998.6612,9,1,Neutral,pic,1,0,M,-964.2308,964.2308
Tess,         F,10,B,22,4,3,945.182,11,1,Neutral,pic,1,0,M,-1017.71,1017.71
Tess,         F,10,B,23,4,3,778.0029,12,1,Neutral,pic,1,0,M,-1184.8891,1184.8891
Tess,         F,10,B,24,4,3,326.447,10,1,Neutral,pic,1,0,M,-1636.445,1636.445
Tess,         F,10,B,27,5,3,520.9141,7,1,Threat,pic,1,0,M,-1441.9779,1441.9779
Tess,         F,10,B,28,5,3,510.3099,6,1,Threat,pic,1,0,M,-1452.5821,1452.5821
Tess,         F,10,B,29,5,3,165.2282,8,1,Threat,pic,1,0,M,-1797.6638,1797.6638
Tess,         F,10,B,30,5,3,3918.1033,5,1,Threat,pic,1,0,M,1955.2113,-1955.2113
Tess,         F,10,B,33,6,3,364.6848,2,1,Object,pic,1,0,M,-1598.2072,1598.2072
Tess,         F,10,B,34,6,3,683.6718,4,1,Object,pic,1,0,M,-1279.2202,1279.2202
Tess,         F,10,B,35,6,3,499.4406,1,1,Object,pic,1,0,M,-1463.4514,1463.4514
Tess,         F,10,B,36,6,3,401.275,3,1,Object,pic,1,0,M,-1561.617,1561.617
Ybbi,         F,5,H,1,1,0,2124.8035,0,1,None,None,0,0,H,,0
Ybbi,         F,5,H,2,1,0,5195.1664,0,1,None,None,0,0,H,1694.6464,-1694.6464
Ybbi,         F,5,H,3,1,0,4347.656,0,1,None,None,0,0,H,847.136,-847.136
Ybbi,         F,5,H,4,1,0,399.5876,0,1,None,None,0,0,H,-3100.9324,3100.9324
Ybbi,         F,5,H,5,1,0,1150.5514,0,1,None,None,0,0,H,-2349.9686,2349.9686
Ybbi,         F,5,H,6,1,0,3637.8477,0,1,None,None,0,0,H,137.3277,-137.3277
Ybbi,         F,5,H,7,1,0,2213.7168,0,1,None,None,0,0,H,-1286.8032,1286.8032
Ybbi,         F,5,H,8,1,0,1153.813,0,1,None,None,0,0,H,-2346.707,2346.707
Ybbi,         F,5,H,9,1,0,4674.6538,0,1,None,None,0,0,H,1174.1338,-1174.1338
Ybbi,         F,5,H,10,1,0,544.2786,0,1,None,None,0,0,H,-2956.2414,2956.2414
Ybbi,         F,5,H,1,1,1,55.3693,0,1,None,None,0,0,H,-3445.1507,3445.1507
Ybbi,         F,5,H,2,1,1,1282.7859,0,1,None,None,0,0,H,-2217.7341,2217.7341
Ybbi,         F,5,H,7,2,1,3764.9366,0,1,None,None,0,0,H,264.4166,-264.4166
Ybbi,         F,5,H,8,2,1,2769.2921,0,1,None,None,0,0,H,-731.2279,731.2279
Ybbi,         F,5,H,13,3,1,246.2117,0,1,None,None,0,0,H,-3254.3083,3254.3083
Ybbi,         F,5,H,14,3,1,1788.5715,0,1,None,None,0,0,H,-1711.9485,1711.9485
Ybbi,         F,5,H,19,4,1,4711.3194,0,1,None,None,0,0,H,1210.7994,-1210.7994
Ybbi,         F,5,H,20,4,1,20.7988,0,1,None,None,0,0,H,-3479.7212,3479.7212
Ybbi,         F,5,H,25,5,1,5352.198,0,1,None,None,0,0,H,1851.678,-1851.678
Ybbi,         F,5,H,26,5,1,9998.2972,0,1,None,None,0,0,H,6497.7772,-6497.7772
Ybbi,         F,5,H,31,6,1,887.0176,0,1,None,None,0,0,H,-2613.5024,2613.5024
Ybbi,         F,5,H,32,6,1,7778.1343,0,1,None,None,0,0,H,4277.6143,-4277.6143
Ybbi,         F,5,H,3,1,1,402.2618,10,1,Neutral,pic,1,0,H,-3098.2582,3098.2582
Ybbi,         F,5,H,4,1,1,864.7046,9,1,Neutral,pic,1,0,H,-2635.8154,2635.8154
Ybbi,         F,5,H,5,1,1,1514.9335,11,1,Neutral,pic,1,0,H,-1985.5865,1985.5865
Ybbi,         F,5,H,6,1,1,1098.8036,12,1,Neutral,pic,1,0,H,-2401.7164,2401.7164
Ybbi,         F,5,H,9,2,1,2980.0613,12,1,Neutral,pic,1,0,H,-520.4587,520.4587
Ybbi,         F,5,H,10,2,1,1912.0365,11,1,Neutral,pic,1,0,H,-1588.4835,1588.4835
Ybbi,         F,5,H,11,2,1,6631.3221,10,1,Neutral,pic,1,0,H,3130.8021,-3130.8021
Ybbi,         F,5,H,12,2,1,2527.6116,9,1,Neutral,pic,1,0,H,-972.9084,972.9084
Ybbi,         F,5,H,15,3,1,412.8114,6,1,Threat,pic,1,0,H,-3087.7086,3087.7086
Ybbi,         F,5,H,16,3,1,50.781,5,1,Threat,pic,1,0,H,-3449.739,3449.739
Ybbi,         F,5,H,17,3,1,307.2076,8,1,Threat,pic,1,0,H,-3193.3124,3193.3124
Ybbi,         F,5,H,18,3,1,412.2651,7,1,Threat,pic,1,0,H,-3088.2549,3088.2549
Ybbi,         F,5,H,21,4,1,207.8188,6,1,Threat,pic,1,0,H,-3292.7012,3292.7012
Ybbi,         F,5,H,22,4,1,3456.8249,8,1,Threat,pic,1,0,H,-43.6951,43.6951
Ybbi,         F,5,H,23,4,1,10425.6302,5,1,Threat,pic,1,0,H,6925.1102,-6925.1102
Ybbi,         F,5,H,24,4,1,1072.6548,7,1,Threat,pic,1,0,H,-2427.8652,2427.8652
Ybbi,         F,5,H,27,5,1,3011.5942,1,1,Object,pic,1,0,H,-488.9258,488.9258
Ybbi,         F,5,H,28,5,1,404.4354,3,1,Object,pic,1,0,H,-3096.0846,3096.0846
Ybbi,         F,5,H,29,5,1,1567.8656,2,1,Object,pic,1,0,H,-1932.6544,1932.6544
Ybbi,         F,5,H,30,5,1,2379.8848,4,1,Object,pic,1,0,H,-1120.6352,1120.6352
Ybbi,         F,5,H,33,6,1,2169.2082,4,1,Object,pic,1,0,H,-1331.3118,1331.3118
Ybbi,         F,5,H,34,6,1,5440.2769,3,1,Object,pic,1,0,H,1939.7569,-1939.7569
Ybbi,         F,5,H,35,6,1,3258.2586,2,1,Object,pic,1,0,H,-242.2614,242.2614
Ybbi,         F,5,H,36,6,1,8933.0233,1,1,Object,pic,1,0,H,5432.5033,-5432.5033
Ybbi,         F,5,H,1,1,2,44.5088,0,1,None,None,0,0,H,-3456.0112,3456.0112
Ybbi,         F,5,H,2,1,2,1183.1656,0,1,None,None,0,0,H,-2317.3544,2317.3544
Ybbi,         F,5,H,7,2,2,3599.1337,0,1,None,None,0,0,H,98.6137,-98.6137
Ybbi,         F,5,H,8,2,2,5809.3913,0,1,None,None,0,0,H,2308.8713,-2308.8713
Ybbi,         F,5,H,13,3,2,701.3037,0,1,None,None,0,0,H,-2799.2163,2799.2163
Ybbi,         F,5,H,14,3,2,487.4381,0,1,None,None,0,0,H,-3013.0819,3013.0819
Ybbi,         F,5,H,19,4,2,5659.8369,0,1,None,None,0,0,H,2159.3169,-2159.3169
Ybbi,         F,5,H,20,4,2,1416.9504,0,1,None,None,0,0,H,-2083.5696,2083.5696
Ybbi,         F,5,H,25,5,2,1786.7255,0,1,None,None,0,0,H,-1713.7945,1713.7945
Ybbi,         F,5,H,26,5,2,11929.1304,0,1,None,None,0,0,H,8428.6104,-8428.6104
Ybbi,         F,5,H,31,6,2,3971.45,0,1,None,None,0,0,H,470.93,-470.93
Ybbi,         F,5,H,32,6,2,807.1087,0,1,None,None,0,0,H,-2693.4113,2693.4113
Ybbi,         F,5,H,3,1,2,1975.8734,3,1,Object,pic,1,0,H,-1524.6466,1524.6466
Ybbi,         F,5,H,4,1,2,782.6172,4,1,Object,pic,1,0,H,-2717.9028,2717.9028
Ybbi,         F,5,H,5,1,2,7398.6815,2,1,Object,pic,1,0,H,3898.1615,-3898.1615
Ybbi,         F,5,H,6,1,2,2001.7192,1,1,Object,pic,1,0,H,-1498.8008,1498.8008
Ybbi,         F,5,H,9,2,2,19992.0501,4,1,Object,pic,1,0,H,16491.5301,-16491.5301
Ybbi,         F,5,H,10,2,2,22103.0229,2,1,Object,pic,1,0,H,18602.5029,-18602.5029
Ybbi,         F,5,H,11,2,2,20475.3847,1,1,Object,pic,1,0,H,16974.8647,-16974.8647
Ybbi,         F,5,H,12,2,2,958.0756,3,1,Object,pic,1,0,H,-2542.4444,2542.4444
Ybbi,         F,5,H,15,3,2,3823.9736,8,1,Threat,pic,1,0,H,323.4536,-323.4536
Ybbi,         F,5,H,16,3,2,413.2934,6,1,Threat,pic,1,0,H,-3087.2266,3087.2266
Ybbi,         F,5,H,17,3,2,365.2848,7,1,Threat,pic,1,0,H,-3135.2352,3135.2352
Ybbi,         F,5,H,18,3,2,25.7649,5,1,Threat,pic,1,0,H,-3474.7551,3474.7551
Ybbi,         F,5,H,21,4,2,1482.9539,8,1,Threat,pic,1,0,H,-2017.5661,2017.5661
Ybbi,         F,5,H,22,4,2,1916.3829,6,1,Threat,pic,1,0,H,-1584.1371,1584.1371
Ybbi,         F,5,H,23,4,2,343.5567,5,1,Threat,pic,1,0,H,-3156.9633,3156.9633
Ybbi,         F,5,H,24,4,2,197.4781,7,1,Threat,pic,1,0,H,-3303.0419,3303.0419
Ybbi,         F,5,H,27,5,2,2215.7938,10,1,Neutral,pic,1,0,H,-1284.7262,1284.7262
Ybbi,         F,5,H,28,5,2,3647.5888,11,1,Neutral,pic,1,0,H,147.0688,-147.0688
Ybbi,         F,5,H,29,5,2,6294.6015,12,1,Neutral,pic,1,0,H,2794.0815,-2794.0815
Ybbi,         F,5,H,30,5,2,273.4166,9,1,Neutral,pic,1,0,H,-3227.1034,3227.1034
Ybbi,         F,5,H,33,6,2,691.4431,10,1,Neutral,pic,1,0,H,-2809.0769,2809.0769
Ybbi,         F,5,H,34,6,2,798.9892,11,1,Neutral,pic,1,0,H,-2701.5308,2701.5308
Ybbi,         F,5,H,35,6,2,2564.5853,12,1,Neutral,pic,1,0,H,-935.9347,935.9347
Ybbi,         F,5,H,36,6,2,2881.3248,9,1,Neutral,pic,1,0,H,-619.1952,619.1952
Ybbi,         F,5,H,1,1,3,785.821,0,1,None,None,0,0,H,-2714.699,2714.699
Ybbi,         F,5,H,2,1,3,7400.2788,0,1,None,None,0,0,H,3899.7588,-3899.7588
Ybbi,         F,5,H,7,2,3,3119.8068,0,1,None,None,0,0,H,-380.7132,380.7132
Ybbi,         F,5,H,8,2,3,443.3197,0,1,None,None,0,0,H,-3057.2003,3057.2003
Ybbi,         F,5,H,13,3,3,321.0846,0,1,None,None,0,0,H,-3179.4354,3179.4354
Ybbi,         F,5,H,14,3,3,374.211,0,1,None,None,0,0,H,-3126.309,3126.309
Ybbi,         F,5,H,19,4,3,2931.4704,0,1,None,None,0,0,H,-569.0496,569.0496
Ybbi,         F,5,H,20,4,3,1428.7057,0,1,None,None,0,0,H,-2071.8143,2071.8143
Ybbi,         F,5,H,25,5,3,2008.0993,0,1,None,None,0,0,H,-1492.4207,1492.4207
Ybbi,         F,5,H,26,5,3,6876.4622,0,1,None,None,0,0,H,3375.9422,-3375.9422
Ybbi,         F,5,H,31,6,3,14191.7579,0,1,None,None,0,0,H,10691.2379,-10691.2379
Ybbi,         F,5,H,32,6,3,9268.8757,0,1,None,None,0,0,H,5768.3557,-5768.3557
Ybbi,         F,5,H,3,1,3,2289.6067,12,1,Neutral,pic,1,0,H,-1210.9133,1210.9133
Ybbi,         F,5,H,4,1,3,1054.0584,9,1,Neutral,pic,1,0,H,-2446.4616,2446.4616
Ybbi,         F,5,H,5,1,3,6140.9205,10,1,Neutral,pic,1,0,H,2640.4005,-2640.4005
Ybbi,         F,5,H,6,1,3,2710.604,11,1,Neutral,pic,1,0,H,-789.916,789.916
Ybbi,         F,5,H,9,2,3,18.9592,8,1,Threat,pic,1,0,H,-3481.5608,3481.5608
Ybbi,         F,5,H,10,2,3,5150.6802,5,1,Threat,pic,1,0,H,1650.1602,-1650.1602
Ybbi,         F,5,H,11,2,3,138.6813,7,1,Threat,pic,1,0,H,-3361.8387,3361.8387
Ybbi,         F,5,H,12,2,3,2916.762,6,1,Threat,pic,1,0,H,-583.758,583.758
Ybbi,         F,5,H,15,3,3,1308.1718,1,1,Object,pic,1,0,H,-2192.3482,2192.3482
Ybbi,         F,5,H,16,3,3,1722.9192,4,1,Object,pic,1,0,H,-1777.6008,1777.6008
Ybbi,         F,5,H,17,3,3,7954.7769,2,1,Object,pic,1,0,H,4454.2569,-4454.2569
Ybbi,         F,5,H,18,3,3,6578.043,3,1,Object,pic,1,0,H,3077.523,-3077.523
Ybbi,         F,5,H,21,4,3,3059.1384,6,1,Threat,pic,1,0,H,-441.3816,441.3816
Ybbi,         F,5,H,22,4,3,15679.7978,5,1,Threat,pic,1,0,H,12179.2778,-12179.2778
Ybbi,         F,5,H,23,4,3,4939.9135,8,1,Threat,pic,1,0,H,1439.3935,-1439.3935
Ybbi,         F,5,H,24,4,3,9214.4488,7,1,Threat,pic,1,0,H,5713.9288,-5713.9288
Ybbi,         F,5,H,27,5,3,4904.5476,12,1,Neutral,pic,1,0,H,1404.0276,-1404.0276
Ybbi,         F,5,H,28,5,3,8731.8431,9,1,Neutral,pic,1,0,H,5231.3231,-5231.3231
Ybbi,         F,5,H,29,5,3,5873.9688,10,1,Neutral,pic,1,0,H,2373.4488,-2373.4488
Ybbi,         F,5,H,30,5,3,3799.3486,11,1,Neutral,pic,1,0,H,298.8286,-298.8286
Ybbi,         F,5,H,33,6,3,192.832,1,1,Object,pic,1,0,H,-3307.688,3307.688
Ybbi,         F,5,H,34,6,3,1115.1976,4,1,Object,pic,1,0,H,-2385.3224,2385.3224
Ybbi,         F,5,H,35,6,3,1505.333,2,1,Object,pic,1,0,H,-1995.187,1995.187
Ybbi,         F,5,H,36,6,3,1411.9784,3,1,Object,pic,1,0,H,-2088.5416,2088.5416
Yew,         M,6,H,1,1,0,3778.2088,0,1,None,None,0,0,H,-182.1282,182.1282
Yew,         M,6,H,2,1,0,3515.9319,0,1,None,None,0,0,H,-444.4051,444.4051
Yew,         M,6,H,3,1,0,853.3253,0,1,None,None,0,0,H,-3107.0117,3107.0117
Yew,         M,6,H,4,1,0,348.3299,0,1,None,None,0,0,H,-3612.0071,3612.0071
Yew,         M,6,H,5,1,0,7503.2295,0,1,None,None,0,0,H,3542.8925,-3542.8925
Yew,         M,6,H,6,1,0,4657.4121,0,1,None,None,0,0,H,697.0751,-697.0751
Yew,         M,6,H,7,1,0,709.5593,0,1,None,None,0,0,H,-3250.7777,3250.7777
Yew,         M,6,H,8,1,0,101824.8437,0,0,None,None,0,0,H,97864.5067,-97864.5067
Yew,         M,6,H,9,1,0,8882.2212,0,1,None,None,0,0,H,4921.8842,-4921.8842
Yew,         M,6,H,10,1,0,320.2962,0,1,None,None,0,0,H,-3640.0408,3640.0408
Yew,         M,6,H,1,1,1,671.2204,0,1,None,None,0,0,H,-3289.1166,3289.1166
Yew,         M,6,H,2,1,1,682.506,0,1,None,None,0,0,H,-3277.831,3277.831
Yew,         M,6,H,7,2,1,3532.0345,0,1,None,None,0,0,H,-428.3025,428.3025
Yew,         M,6,H,8,2,1,536.6702,0,1,None,None,0,0,H,-3423.6668,3423.6668
Yew,         M,6,H,13,3,1,14881.7238,0,1,None,None,0,0,H,10921.3868,-10921.3868
Yew,         M,6,H,14,3,1,1930.1509,0,1,None,None,0,0,H,-2030.1861,2030.1861
Yew,         M,6,H,19,4,1,1155.4716,0,1,None,None,0,0,H,-2804.8654,2804.8654
Yew,         M,6,H,20,4,1,4135.3001,0,1,None,None,0,0,H,174.9631,-174.9631
Yew,         M,6,H,25,5,1,787.0243,0,1,None,None,0,0,H,-3173.3127,3173.3127
Yew,         M,6,H,26,5,1,1577.8101,0,1,None,None,0,0,H,-2382.5269,2382.5269
Yew,         M,6,H,31,6,1,4708.4989,0,1,None,None,0,0,H,748.1619,-748.1619
Yew,         M,6,H,32,6,1,404.4693,0,1,None,None,0,0,H,-3555.8677,3555.8677
Yew,         M,6,H,3,1,1,462.8865,5,1,Threat,pic,0,1,H,-3497.4505,3497.4505
Yew,         M,6,H,4,1,1,496.1058,6,1,Threat,pic,0,0,H,-3464.2312,3464.2312
Yew,         M,6,H,5,1,1,343.5587,8,1,Threat,pic,0,0,H,-3616.7783,3616.7783
Yew,         M,6,H,6,1,1,912.4388,7,1,Threat,pic,0,0,H,-3047.8982,3047.8982
Yew,         M,6,H,9,2,1,404.4333,2,1,Object,pic,0,0,H,-3555.9037,3555.9037
Yew,         M,6,H,10,2,1,5779.7036,4,1,Object,pic,0,0,H,1819.3666,-1819.3666
Yew,         M,6,H,11,2,1,8448.4293,1,1,Object,pic,0,0,H,4488.0923,-4488.0923
Yew,         M,6,H,12,2,1,2940.7118,3,1,Object,pic,0,0,H,-1019.6252,1019.6252
Yew,         M,6,H,15,3,1,27750.1185,11,1,Neutral,pic,0,0,H,23789.7815,-23789.7815
Yew,         M,6,H,16,3,1,2381.8873,12,1,Neutral,pic,0,0,H,-1578.4497,1578.4497
Yew,         M,6,H,17,3,1,190.1792,9,1,Neutral,pic,0,0,H,-3770.1578,3770.1578
Yew,         M,6,H,18,3,1,695.5714,10,1,Neutral,pic,0,0,H,-3264.7656,3264.7656
Yew,         M,6,H,21,4,1,152.3422,10,1,Neutral,pic,0,0,H,-3807.9948,3807.9948
Yew,         M,6,H,22,4,1,346.3373,9,1,Neutral,pic,0,0,H,-3613.9997,3613.9997
Yew,         M,6,H,23,4,1,18018.8285,11,1,Neutral,pic,0,0,H,14058.4915,-14058.4915
Yew,         M,6,H,24,4,1,11298.3848,12,1,Neutral,pic,0,0,H,7338.0478,-7338.0478
Yew,         M,6,H,27,5,1,718.6027,6,1,Threat,pic,0,0,H,-3241.7343,3241.7343
Yew,         M,6,H,28,5,1,2150.9401,5,1,Threat,pic,0,0,H,-1809.3969,1809.3969
Yew,         M,6,H,29,5,1,1981.9013,8,1,Threat,pic,0,0,H,-1978.4357,1978.4357
Yew,         M,6,H,30,5,1,2490.9787,7,1,Threat,pic,0,0,H,-1469.3583,1469.3583
Yew,         M,6,H,33,6,1,2207.0226,3,1,Object,pic,0,0,H,-1753.3144,1753.3144
Yew,         M,6,H,34,6,1,4061.2475,2,1,Object,pic,0,0,H,100.9105,-100.9105
Yew,         M,6,H,35,6,1,3049.7722,1,1,Object,pic,0,0,H,-910.5648,910.5648
Yew,         M,6,H,36,6,1,1894.1996,4,1,Object,pic,0,0,H,-2066.1374,2066.1374
Yew,         M,6,H,1,1,2,9794.8416,0,1,None,None,0,0,H,5834.5046,-5834.5046
Yew,         M,6,H,2,1,2,4345.517,0,1,None,None,0,0,H,385.18,-385.18
Yew,         M,6,H,7,2,2,1918.7402,0,1,None,None,0,0,H,-2041.5968,2041.5968
Yew,         M,6,H,8,2,2,4576.2034,0,1,None,None,0,0,H,615.8664,-615.8664
Yew,         M,6,H,13,3,2,6173.5873,0,1,None,None,0,0,H,2213.2503,-2213.2503
Yew,         M,6,H,14,3,2,2113.9763,0,1,None,None,0,0,H,-1846.3607,1846.3607
Yew,         M,6,H,19,4,2,4212.114,0,1,None,None,0,0,H,251.777,-251.777
Yew,         M,6,H,20,4,2,3337.8239,0,1,None,None,0,0,H,-622.5131,622.5131
Yew,         M,6,H,25,5,2,3330.6252,0,1,None,None,0,0,H,-629.7118,629.7118
Yew,         M,6,H,26,5,2,2211.0851,0,1,None,None,0,0,H,-1749.2519,1749.2519
Yew,         M,6,H,31,6,2,3576.1711,0,1,None,None,0,0,H,-384.1659,384.1659
Yew,         M,6,H,32,6,2,2002.5733,0,1,None,None,0,0,H,-1957.7637,1957.7637
Yew,         M,6,H,3,1,2,30037.5066,5,1,Threat,pic,0,0,H,26077.1696,-26077.1696
Yew,         M,6,H,4,1,2,15368.8522,7,1,Threat,pic,0,0,H,11408.5152,-11408.5152
Yew,         M,6,H,5,1,2,34672.3891,6,1,Threat,pic,0,0,H,30712.0521,-30712.0521
Yew,         M,6,H,6,1,2,16970.3264,8,1,Threat,pic,0,0,H,13009.9894,-13009.9894
Yew,         M,6,H,9,2,2,7241.0416,2,1,Object,pic,0,0,H,3280.7046,-3280.7046
Yew,         M,6,H,10,2,2,3136.167,3,1,Object,pic,0,0,H,-824.17,824.17
Yew,         M,6,H,11,2,2,2301.9124,1,1,Object,pic,0,0,H,-1658.4246,1658.4246
Yew,         M,6,H,12,2,2,20163.0992,4,1,Object,pic,0,0,H,16202.7622,-16202.7622
Yew,         M,6,H,15,3,2,2538.2967,10,1,Neutral,pic,0,0,H,-1422.0403,1422.0403
Yew,         M,6,H,16,3,2,6984.0416,11,1,Neutral,pic,0,0,H,3023.7046,-3023.7046
Yew,         M,6,H,17,3,2,4185.138,9,1,Neutral,pic,0,0,H,224.801,-224.801
Yew,         M,6,H,18,3,2,2639.4304,12,1,Neutral,pic,0,0,H,-1320.9066,1320.9066
Yew,         M,6,H,21,4,2,32662.528,2,1,Object,pic,0,0,H,28702.191,-28702.191
Yew,         M,6,H,22,4,2,2491.6205,4,1,Object,pic,0,0,H,-1468.7165,1468.7165
Yew,         M,6,H,23,4,2,6226.7201,1,1,Object,pic,0,0,H,2266.3831,-2266.3831
Yew,         M,6,H,24,4,2,4213.1346,3,1,Object,pic,0,0,H,252.7976,-252.7976
Yew,         M,6,H,27,5,2,2554.7684,12,1,Neutral,pic,0,0,H,-1405.5686,1405.5686
Yew,         M,6,H,28,5,2,9526.7303,11,1,Neutral,pic,0,0,H,5566.3933,-5566.3933
Yew,         M,6,H,29,5,2,12273.6966,10,1,Neutral,pic,0,0,H,8313.3596,-8313.3596
Yew,         M,6,H,30,5,2,2315.7167,9,1,Neutral,pic,0,0,H,-1644.6203,1644.6203
Yew,         M,6,H,33,6,2,6927.3315,8,1,Threat,pic,0,0,H,2966.9945,-2966.9945
Yew,         M,6,H,34,6,2,16341.793,6,1,Threat,pic,0,0,H,12381.456,-12381.456
Yew,         M,6,H,35,6,2,2405.9237,7,1,Threat,pic,0,0,H,-1554.4133,1554.4133
Yew,         M,6,H,36,6,2,3436.589,5,1,Threat,pic,0,0,H,-523.748,523.748
Yew,         M,6,H,1,1,3,2156.4553,0,1,None,None,0,0,H,-1803.8817,1803.8817
Yew,         M,6,H,2,1,3,2570.4022,0,1,None,None,0,0,H,-1389.9348,1389.9348
Yew,         M,6,H,7,2,3,1729.6734,0,1,None,None,0,0,H,-2230.6636,2230.6636
Yew,         M,6,H,8,2,3,1671.0142,0,1,None,None,0,0,H,-2289.3228,2289.3228
Yew,         M,6,H,13,3,3,3133.2321,0,1,None,None,0,0,H,-827.1049,827.1049
Yew,         M,6,H,14,3,3,405.8084,0,1,None,None,0,0,H,-3554.5286,3554.5286
Yew,         M,6,H,19,4,3,31320.2952,0,1,None,None,0,0,H,27359.9582,-27359.9582
Yew,         M,6,H,20,4,3,7670.2182,0,1,None,None,0,0,H,3709.8812,-3709.8812
Yew,         M,6,H,25,5,3,3216.0158,0,1,None,None,0,0,H,-744.3212,744.3212
Yew,         M,6,H,26,5,3,3404.3259,0,1,None,None,0,0,H,-556.0111,556.0111
Yew,         M,6,H,31,6,3,2700.5081,0,1,None,None,0,0,H,-1259.8289,1259.8289
Yew,         M,6,H,32,6,3,5072.5764,0,1,None,None,0,0,H,1112.2394,-1112.2394
Yew,         M,6,H,3,1,3,35000,6,1,Threat,pic,0,0,H,31039.663,-31039.663
Yew,         M,6,H,4,1,3,35000,5,0,Threat,pic,0,0,H,31039.663,-31039.663
Yew,         M,6,H,5,1,3,35000,8,0,Threat,pic,0,0,H,31039.663,-31039.663
Yew,         M,6,H,6,1,3,35000,7,0,Threat,pic,0,0,H,31039.663,-31039.663
Yew,         M,6,H,9,2,3,10419.3445,2,1,Object,pic,0,0,H,6459.0075,-6459.0075
Yew,         M,6,H,10,2,3,1580.0099,3,1,Object,pic,0,0,H,-2380.3271,2380.3271
Yew,         M,6,H,11,2,3,1393.9137,4,1,Object,pic,0,0,H,-2566.4233,2566.4233
Yew,         M,6,H,12,2,3,1541.0416,1,1,Object,pic,0,0,H,-2419.2954,2419.2954
Yew,         M,6,H,15,3,3,1768.2369,8,1,Threat,pic,0,0,H,-2192.1001,2192.1001
Yew,         M,6,H,16,3,3,4431.3551,6,1,Threat,pic,0,0,H,471.0181,-471.0181
Yew,         M,6,H,17,3,3,1841.7151,5,1,Threat,pic,0,0,H,-2118.6219,2118.6219
Yew,         M,6,H,18,3,3,1303.3743,7,1,Threat,pic,0,0,H,-2656.9627,2656.9627
Yew,         M,6,H,21,4,3,7712.1156,11,1,Neutral,pic,0,0,H,3751.7786,-3751.7786
Yew,         M,6,H,22,4,3,4183.4754,10,1,Neutral,pic,0,0,H,223.1384,-223.1384
Yew,         M,6,H,23,4,3,7904.9553,12,1,Neutral,pic,0,0,H,3944.6183,-3944.6183
Yew,         M,6,H,24,4,3,10100.8811,9,1,Neutral,pic,0,0,H,6140.5441,-6140.5441
Yew,         M,6,H,27,5,3,5983.834,3,1,Object,pic,0,0,H,2023.497,-2023.497
Yew,         M,6,H,28,5,3,3210.4012,2,1,Object,pic,0,0,H,-749.9358,749.9358
Yew,         M,6,H,29,5,3,8961.8345,4,1,Object,pic,0,0,H,5001.4975,-5001.4975
Yew,         M,6,H,30,5,3,7847.0506,1,1,Object,pic,0,0,H,3886.7136,-3886.7136
Yew,         M,6,H,33,6,3,5195.462,10,1,Neutral,pic,0,0,H,1235.125,-1235.125
Yew,         M,6,H,34,6,3,12806.6655,9,1,Neutral,pic,0,0,H,8846.3285,-8846.3285
Yew,         M,6,H,35,6,3,2472.8845,12,1,Neutral,pic,0,0,H,-1487.4525,1487.4525
Yew,         M,6,H,36,6,3,7207.0053,11,1,Neutral,pic,0,0,H,3246.6683,-3246.6683
Ylang,         F,6,B,1,1,0,19452.0493,0,0,None,None,0,0,B,14309.8173,-14309.8173
Ylang,         F,6,B,2,1,0,45248.574,0,0,None,None,0,0,B,40106.342,-40106.342
Ylang,         F,6,B,3,1,0,1674.9703,0,1,None,None,0,0,B,-3467.2617,3467.2617
Ylang,         F,6,B,4,1,0,2238.9894,0,1,None,None,0,0,B,-2903.2426,2903.2426
Ylang,         F,6,B,5,1,0,8915.6177,0,1,None,None,0,0,B,3773.3857,-3773.3857
Ylang,         F,6,B,6,1,0,3553.2751,0,1,None,None,0,0,B,-1588.9569,1588.9569
Ylang,         F,6,B,7,1,0,331.6218,0,1,None,None,0,0,B,-4810.6102,4810.6102
Ylang,         F,6,B,8,1,0,5277.6056,0,1,None,None,0,0,B,135.3736,-135.3736
Ylang,         F,6,B,9,1,0,1525.4103,0,1,None,None,0,0,B,-3616.8217,3616.8217
Ylang,         F,6,B,10,1,0,983.4084,0,1,None,None,0,0,B,-4158.8236,4158.8236
Ylang,         F,6,B,1,1,1,7451.3527,0,1,None,None,0,0,B,2309.1207,-2309.1207
Ylang,         F,6,B,2,1,1,9209.0792,0,1,None,None,0,0,B,4066.8472,-4066.8472
Ylang,         F,6,B,7,2,1,3844.9132,0,1,None,None,0,0,B,-1297.3188,1297.3188
Ylang,         F,6,B,8,2,1,4808.457,0,1,None,None,0,0,B,-333.775,333.775
Ylang,         F,6,B,13,3,1,7941.8933,0,1,None,None,0,0,B,2799.6613,-2799.6613
Ylang,         F,6,B,14,3,1,9222.179,0,1,None,None,0,0,B,4079.947,-4079.947
